42.32600,1,25,16777215,1524360311,0,2e492bdc,4481907552
741.38700,5,25,16711680,1524360329,0,a7a54d48,4481907553
24.62100,1,25,16777215,1524360330,0,82ce93d7,4481907554
503.89400,1,25,16777215,1524360412,0,a62ca81b,4481907555
106.78900,1,25,16777215,1524360438,0,4833a40,4481907556
553.84900,1,25,16777215,1524360471,0,a62ca81b,4481907557
824.91700,1,25,16777215,1524360530,0,3b41a2fc,4481907558
272.61600,1,25,6737151,1524360589,0,ff918cf6,4481907559
1909.62600,1,25,16777215,1524360595,0,f1f9fcdd,4481907560
1300.48600,1,25,16777215,1524360708,0,246f09b9,4481907563
11.24800,1,25,16777215,1524360847,0,a5668eb,4481907565
1926.81900,1,25,16777215,1524360855,0,9faf1f4a,4481907566
655.20100,1,25,16777215,1524360868,0,19478d96,4481907567
252.22100,1,25,16777215,1524360889,0,ad158dc1,4481907568
4.74500,1,25,16777215,1524360893,0,a42619a,4481907569
820.95300,1,25,16777215,1524360997,0,3d2fa95e,4481907570
1215.00000,1,25,16777215,1524361038,0,ebffc59d,4481907571
932.52700,1,25,16777215,1524361041,0,ea3e185b,4481907572
1860.24100,1,25,16777215,1524361066,0,c9739872,4481907573
367.50400,1,25,16777215,1524361071,0,d561e4eb,4481907574
836.03000,1,25,16777215,1524361072,0,fab4005,4481907575
5.60200,5,25,16777215,1524361073,0,141472c1,4481907576
1030.03600,1,25,16777215,1524361090,0,e6b1d5f2,4481907577
470.12400,1,25,16777215,1524361107,0,fcbd3e0b,4481907578
1477.91800,5,25,16777215,1524361110,0,a7a54d48,4481907579
1031.24600,1,25,16777215,1524361117,0,a62ca81b,4481907580
947.47600,1,25,16777215,1524361130,0,7c0f84d4,4481907581
6.86100,1,25,16777215,1524361136,0,a61df221,4481907582
452.58000,1,25,16707842,1524361138,0,cf37c2fa,4481907583
1608.47900,5,25,16777215,1524361262,0,a7a54d48,4481907584
1636.86000,5,25,16777215,1524361323,0,a7a54d48,4481907586
1208.67100,1,25,16777215,1524361328,0,a62ca81b,4481907587
144.66800,1,25,65280,1524361400,0,d377dfbd,4481907589
1073.88100,1,25,16777215,1524361415,0,a7260e45,4481907590
1344.78400,1,25,16777215,1524361460,0,a62ca81b,4481907591
1801.80600,1,25,16777215,1524361499,0,a7a54d48,4481907592
1297.85200,1,25,16777215,1524361504,0,a57fb516,4481907593
82.00100,1,25,16777215,1524361508,0,674c5eb1,4481907594
1715.07000,1,25,16777215,1524361527,0,1e674a22,4481907595
400.74300,4,25,16777215,1524361550,0,4319b778,4481907596
283.10600,1,25,65280,1524361556,0,d377dfbd,4481907597
1835.65500,1,25,16777215,1524361560,0,a7a54d48,4481907598
986.69500,1,25,16777215,1524361626,0,fcbd3e0b,4481907600
2035.81900,1,25,16777215,1524361764,0,8fdaf2a2,4481907602
1855.20600,1,25,16777215,1524361876,0,a62ca81b,4481907605
223.74100,1,25,16777215,1524361881,0,2bfc07bd,4481907606
574.95400,5,25,6737151,1524362015,0,3b1e2652,4481907607
1719.91700,1,25,16777215,1524362027,0,a57fb516,4481907608
630.36100,1,25,16777215,1524362030,0,8e535f91,4481907609
838.18500,1,25,16777215,1524362031,0,3743f3ec,4481907610
511.39400,1,25,16777215,1524362033,0,a61df221,4481907611
262.76600,1,25,16777215,1524362043,0,cf2816f5,4481907612
389.19500,1,25,16777215,1524362092,0,7d37e823,4481907613
2064.25900,1,25,16777215,1524362155,0,a62ca81b,4481907615
127.02100,1,25,16777215,1524362165,0,cb41a2fc,4481907616
1118.42700,1,25,16777215,1524362169,0,61c0422c,4481907617
1175.79200,1,25,16777215,1524362297,0,1d0d3536,4481907618
1892.60400,1,25,16777215,1524362308,0,ee5e2e89,4481907620
1900.02000,1,25,16777215,1524362411,0,710a8ac4,4481907621
392.24700,5,25,15772458,1524362479,0,39c77cfc,4481907622
1553.24500,1,25,16776960,1524362491,0,38000d77,4481907623
1480.10500,5,25,16776960,1524362533,0,3f02b61,4481907624
1703.57100,1,25,16777215,1524362551,0,8db7eb1,4481907625
234.62500,1,25,16777215,1524362578,0,eb9556e4,4481907627
1255.73000,1,25,16777215,1524362588,0,e7a9e27f,4481907628
1373.70300,1,25,16777215,1524362590,0,e2db6b0,4481907629
202.39700,1,25,16777215,1524362605,0,16202db7,4481907630
580.26300,1,25,16777215,1524362663,0,89ab07fd,4481907632
743.07200,1,25,16777215,1524362682,0,e0bc7ba1,4481907633
1919.85300,1,25,16777215,1524362768,0,36de099,4481907635
548.78300,1,25,16777215,1524362822,0,c48195a5,4481907636
402.80100,1,25,16777215,1524362824,0,7f4b004d,4481907637
184.27300,1,25,16777215,1524362947,0,be8b46d4,4481907638
576.92100,1,25,16777215,1524362979,0,16202db7,4481907639
392.75000,1,25,6723993,1524363076,0,fa444ac6,4481907640
2069.56900,1,25,16777215,1524363127,0,642c8b65,4481907641
399.79900,1,25,16777215,1524363171,0,24140aa7,4481907642
1232.02800,1,25,16777215,1524363177,0,6f6cd2f,4481907643
9.75200,1,25,16777215,1524363231,0,a4f1e4e2,4481907644
362.03200,1,25,16777215,1524363297,0,ac4c973a,4481907645
24.12100,1,25,16777215,1524363300,0,db5d4e66,4481907646
514.06100,1,25,16777215,1524363323,0,24140aa7,4481907647
77.53500,1,25,16777215,1524363329,0,1a941278,4481907648
473.72800,1,25,16777215,1524363329,0,de56f791,4481907649
87.59600,5,25,15138834,1524363348,0,dfb8ba4f,4481907650
1883.60800,1,25,16777215,1524363425,0,31f4dd56,4481907651
933.10100,1,25,16777215,1524363487,0,94d57bd,4481907652
385.65500,1,25,16777215,1524363502,0,ceb53fe,4481907654
1830.18200,1,25,16777215,1524363582,0,80d82c01,4481907655
278.76100,1,25,16777215,1524363646,0,c9d18f6f,4481907656
951.13200,1,25,16777215,1524363654,0,1de0e42,4481907657
1863.73200,1,25,16777215,1524363704,0,68c83331,4481907660
547.56200,5,25,13369344,1524363717,0,67ca763c,4481907661
73.81700,1,25,16711935,1524363745,0,7db6cb5f,4481907662
547.56200,5,25,13369344,1524363790,0,67ca763c,4481907664
1000.13400,1,25,6723993,1524363825,0,fa444ac6,4481907665
1404.89900,1,25,16777215,1524363858,0,e894c2e4,4481907666
2017.56500,1,25,16777215,1524363901,0,8e65c9c6,4481907667
1865.70700,1,25,16777215,1524363949,0,c6b26ea2,4481907668
1722.92800,1,25,16777215,1524364004,0,1a31ca8a,4481907672
78.90300,1,25,16777215,1524364126,0,79a0de39,4481907674
1849.14700,1,25,16777215,1524364285,0,9de21aea,4481907676
2009.11700,1,25,16777215,1524364335,0,17710c2e,4481907677
1138.69600,1,25,16777215,1524364438,0,9b005e7e,4481907679
1358.77300,1,25,16777215,1524364467,0,da40a16d,4481907680
975.41200,1,25,16777215,1524364488,0,e71c8c2c,4481907681
2048.54600,1,25,16777215,1524364508,0,eb9556e4,4481907682
319.13400,1,25,16777215,1524364575,0,d449df7f,4481907684
497.08500,1,25,16777215,1524364585,0,77026cba,4481907685
25.13900,1,25,16777215,1524364743,0,7eb56cf4,4481907687
1232.38100,1,25,16777215,1524364769,0,e71c8c2c,4481907688
7.18000,1,25,16777215,1524364953,0,9875a28b,4481907689
148.60700,1,25,16777215,1524365023,0,a12806d4,4481907690
1596.07000,1,25,16777215,1524365113,0,2a1bc1d9,4481907691
513.89900,5,25,16777215,1524365141,0,c0abf62,4481907692
884.95900,1,25,16777215,1524365150,0,d449df7f,4481907693
1002.71300,1,25,16777215,1524365228,0,9d8c8417,4481907694
1008.16800,1,25,16777215,1524365298,0,963a8c27,4481907696
1716.50400,1,25,16777215,1524365306,0,e71c8c2c,4481907697
2007.19600,1,25,16777215,1524365321,0,49ff1c4a,4481907698
708.22900,1,25,16777215,1524365322,0,da1988b7,4481907699
760.29500,1,25,16777215,1524365333,0,ac466588,4481907700
506.79300,1,25,16777215,1524365387,0,ce20c729,4481907701
1083.39500,1,25,16777215,1524365401,0,11df8bf5,4481907702
583.01500,1,25,16777215,1524365432,0,72c53523,4481907703
815.22700,1,25,16777215,1524365444,0,da1988b7,4481907704
1139.43100,1,25,16777215,1524365483,0,5320d2a,4481907706
291.67700,1,25,16777215,1524365499,0,b28aed5f,4481907707
939.74500,1,25,16777215,1524365526,0,647e3d7d,4481907708
2002.09800,1,25,16777215,1524365647,0,e71c8c2c,4481907710
747.54300,1,25,16777215,1524365648,0,cd4166fa,4481907711
1930.23800,1,25,16777215,1524365681,0,8fe43fc8,4481907712
1484.05600,1,25,16777215,1524365715,0,cbc4a786,4481907713
65.98000,1,25,16777215,1524365738,0,9d7257f6,4481907714
2062.40300,1,25,16777215,1524365763,0,2a1bc1d9,4481907715
1799.79000,1,25,16777215,1524365781,0,174e4b9c,4481907716
1464.47600,1,25,16777215,1524365810,0,95b7ec6c,4481907717
316.98400,1,25,16777215,1524365819,0,5fc27163,4481907718
1884.38900,1,25,16777215,1524365820,0,edbcf0d8,4481907719
431.67000,1,25,16777215,1524365850,0,7acf285a,4481907720
1197.33700,1,25,16777215,1524365852,0,bbd3a8b9,4481907721
1759.53500,1,25,16777215,1524365939,0,76f346e,4481907723
770.55300,1,25,16777215,1524366015,0,8e102dd3,4481907725
1575.78600,1,25,16777215,1524366016,0,6f6cd2f,4481907726
1319.01000,1,25,16777215,1524366016,0,bbd3a8b9,4481907727
585.61000,1,25,16777215,1524366141,0,3e9cc455,4481907729
896.12600,1,25,16777215,1524366150,0,8e102dd3,4481907730
1010.99100,1,25,16777215,1524366167,0,bc035362,4481907731
120.30500,1,25,16777215,1524366215,0,b23f07ed,4481907733
481.04600,5,25,15138834,1524366221,0,1464c0c7,4481907734
80.28700,1,25,16777215,1524366222,0,a22cf144,4481907735
1401.78200,1,25,16777215,1524366277,0,28ccff29,4481907736
31.88400,1,25,16777215,1524366279,0,9cc7cd88,4481907737
33.34700,1,25,16777215,1524366287,0,9cc7cd88,4481907738
516.03000,1,25,16707842,1524366296,0,46085070,4481907739
1894.44400,1,25,16777215,1524366306,0,c33c65e2,4481907740
1110.77200,1,25,16777215,1524366383,0,8e102dd3,4481907741
436.09200,1,25,16777215,1524366424,0,161910a9,4481907742
196.22100,1,25,16777215,1524366439,0,8680abf,4481907743
392.26100,1,25,16777215,1524366471,0,354e9a2c,4481907745
553.04000,1,25,16777215,1524366558,0,161910a9,4481907746
480.79900,1,25,16777215,1524366586,0,b23f07ed,4481907747
1887.94600,1,25,16777215,1524366631,0,b98be600,4481907748
368.50400,1,25,16777215,1524366635,0,9cc7cd88,4481907749
1745.32900,1,25,16777215,1524366645,0,49db345c,4481907750
19.14700,1,25,16777215,1524366676,0,e81aea9d,4481907751
408.22300,1,25,16777215,1524366689,0,9cc7cd88,4481907752
33.95800,1,25,16777215,1524366690,0,e81aea9d,4481907753
116.62400,1,25,16777215,1524366727,0,90b3e46e,4481907755
207.37100,1,25,16777215,1524366763,0,8556cd7a,4481907757
833.08200,1,25,16777215,1524366768,0,79142572,4481907758
266.38000,1,25,16777215,1524366773,0,a56f63ea,4481907759
2033.53100,1,25,16777215,1524366777,0,b98be600,4481907760
1494.62100,1,25,16777215,1524366780,0,8e102dd3,4481907761
706.63600,1,25,16777215,1524366803,0,354e9a2c,4481907763
1705.46400,1,25,16777215,1524366868,0,b1015e68,4481907764
1000.73300,1,25,16777215,1524366869,0,e0259d9a,4481907765
1713.03500,1,25,16777215,1524366881,0,b1015e68,4481907766
21.40300,1,25,16777215,1524366898,0,3cbbcb31,4481907767
815.76900,1,25,16777215,1524366928,0,354e9a2c,4481907768
1041.09300,1,25,16777215,1524366931,0,a2574143,4481907769
253.92400,1,25,16777215,1524366949,0,fe2d5b1e,4481907770
512.40000,1,25,16777215,1524366961,0,cc611224,4481907771
1789.96200,1,25,16777215,1524366974,0,b1015e68,4481907772
465.15900,1,25,16777215,1524367026,0,7c724026,4481907773
179.39000,5,25,14811775,1524367084,0,237fb99,4481907774
1977.94800,1,25,16777215,1524367135,0,b1015e68,4481907775
227.30400,5,25,14811775,1524367136,0,237fb99,4481907776
1145.51600,1,25,16777215,1524367165,0,e60517b1,4481907777
1678.79600,1,25,16777215,1524367204,0,2f7c4541,4481907779
323.70700,5,25,14811775,1524367224,0,237fb99,4481907780
2060.23700,1,25,16777215,1524367236,0,b1015e68,4481907781
340.38900,1,25,16777215,1524367250,0,b27d3cda,4481907782
580.21500,1,25,16777215,1524367285,0,b8532ed,4481907783
455.02100,5,25,14811775,1524367344,0,237fb99,4481907785
1297.92500,1,25,16777215,1524367383,0,a39a7edb,4481907787
505.81600,5,25,14811775,1524367388,0,237fb99,4481907788
94.52000,1,25,16777215,1524367393,0,c7cd22b1,4481907789
1436.48500,1,25,16777215,1524367395,0,a7ed4c12,4481907790
1050.37500,1,25,16777215,1524367427,0,9a71451e,4481907791
1939.06500,1,25,16777215,1524367432,0,e7f793a9,4481907792
873.95900,1,25,16777215,1524367435,0,6f1f8248,4481907793
1314.02300,1,25,16777215,1524367459,0,354e9a2c,4481907794
1273.95500,1,25,16777215,1524367474,0,ce86633,4481907795
1899.04700,1,25,16777215,1524367490,0,4b0481c3,4481907796
68.98000,4,25,16711680,1524367500,0,57c31079,4481907797
1578.74400,5,25,16777215,1524367737,0,161910a9,4481907798
847.57300,1,25,16777215,1524367753,0,6fc0d6e7,4481907799
14.77300,1,25,16777215,1524367770,0,9424d269,4481907800
809.12800,1,25,16777215,1524367818,0,51d68759,4481907801
1909.27700,1,25,16777215,1524367884,0,a7ed4c12,4481907803
1727.79200,1,25,16777215,1524367907,0,161910a9,4481907804
1252.23000,1,25,16777215,1524367961,0,5ab47ec1,4481907805
1985.04800,1,25,16777215,1524367983,0,a7ed4c12,4481907806
1303.10800,1,25,16777215,1524367984,0,8f6258b7,4481907807
1547.80400,1,25,16777215,1524368009,0,d589c898,4481907809
1859.57700,1,25,16777215,1524368020,0,354e9a2c,4481907811
1124.60000,1,25,16777215,1524368030,0,6fc0d6e7,4481907812
414.64800,1,25,16777215,1524368055,0,2c34048c,4481907813
1168.61000,1,25,16777215,1524368074,0,6fc0d6e7,4481907814
1915.00300,1,25,16777215,1524368092,0,354e9a2c,4481907815
880.97900,1,25,3407871,1524368116,0,d48f662a,4481907816
1170.40400,1,25,16777215,1524368135,0,4d624b85,4481907818
1333.82600,1,25,16777215,1524368155,0,8ee43113,4481907819
1672.30600,1,25,16777215,1524368267,0,501cb35b,4481907822
1898.34200,1,25,16777215,1524368289,0,b23f07ed,4481907823
574.71500,1,25,16777215,1524368300,0,cbec9aae,4481907825
638.69400,1,25,16777215,1524368370,0,cbec9aae,4481907827
326.91000,1,25,16777215,1524368379,0,ef6f51f4,4481907828
14.34200,5,25,16711680,1524368418,0,278b1d72,4481907829
1249.52500,1,25,3407871,1524368527,0,d48f662a,4481907832
1474.00800,1,25,16777215,1524368540,0,fc8249a7,4481907833
452.53800,1,25,16777215,1524368564,0,2a4d3da5,4481907834
1814.76900,1,25,16777215,1524368569,0,411c55a1,4481907835
992.93400,4,25,16711680,1524368570,0,57c31079,4481907836
1100.36800,1,25,16777215,1524368627,0,fb00ff02,4481907837
1691.77700,1,25,16777215,1524368648,0,6fc0d6e7,4481907838
24.50200,1,25,16777215,1524368667,0,28677517,4481907839
1279.99600,1,25,41194,1524368730,0,ad0e42ca,4481907841
184.73500,1,25,16777215,1524368735,0,3846c75e,4481907842
1971.11500,1,25,16777215,1524368748,0,f7ada03f,4481907843
1761.35100,1,25,16777215,1524368749,0,db18ef28,4481907844
1307.10800,1,25,16777215,1524368756,0,c7cd22b1,4481907845
1691.60400,1,25,16777215,1524368849,0,fd4d3028,4481907847
1919.22200,1,25,16777215,1524368908,0,d63f68a3,4481907849
1979.16600,1,25,16777215,1524369005,0,db18ef28,4481907850
1565.38900,1,25,16777215,1524369018,0,20c69de9,4481907851
1604.53100,1,25,16777215,1524369022,0,8fe11bbc,4481907852
1861.46800,5,25,16711680,1524369035,0,278b1d72,4481907853
1934.40800,1,25,16777215,1524369039,0,2318bf20,4481907854
1469.40700,1,25,16777215,1524369120,0,2c34048c,4481907856
895.30800,1,25,16777215,1524369150,0,51e81f42,4481907857
1725.14200,1,25,16777215,1524369169,0,8fe11bbc,4481907858
1976.47800,1,25,16777215,1524369217,0,51d68759,4481907859
311.52400,1,25,16777215,1524369262,0,d172fcf,4481907860
236.57300,1,25,16777215,1524369325,0,b555cb7a,4481907861
1865.73600,1,25,16777215,1524369326,0,8fe11bbc,4481907862
1348.75800,1,25,16777215,1524369386,0,7a79d6d,4481907863
1971.89900,1,25,16777215,1524369439,0,601a1026,4481907864
1844.38900,1,25,3407871,1524369471,0,d48f662a,4481907865
1864.84300,1,25,3407871,1524369501,0,d48f662a,4481907866
1902.64700,1,25,16777215,1524369512,0,7a606cf,4481907867
2013.51000,1,25,16777215,1524369514,0,20c69de9,4481907868
1906.58700,1,25,3407871,1524369594,0,d48f662a,4481907871
12.54700,1,25,16777215,1524369700,0,230f2793,4481907872
2047.37500,1,25,16777215,1524369706,0,2c34048c,4481907873
1517.48800,1,25,16777215,1524369749,0,f3b6a912,4481907875
1611.33200,1,25,16777215,1524369820,0,37311c5c,4481907877
207.66100,1,25,16777215,1524369846,0,af4cc4ac,4481907878
846.23400,1,25,16777215,1524369847,0,d08eada9,4481907879
1468.69100,1,25,16777215,1524369887,0,d4de4ffd,4481907880
847.47400,1,25,16777215,1524369908,0,d08eada9,4481907881
114.72100,5,25,16777215,1524370160,0,734f6525,4481907882
1894.88800,1,25,16777215,1524370202,0,e309b861,4481907883
674.18000,1,25,16777215,1524370255,0,633e6f4f,4481907884
86.75600,1,25,16777215,1524370285,0,d115560a,4481907885
255.38000,1,25,16777215,1524370440,0,36c47f4a,4481907888
150.34000,1,25,16777215,1524370454,0,a10cf042,4481907889
1020.77500,1,25,10027008,1524370475,0,c12efe92,4481907890
83.98500,1,25,16777215,1524370661,0,9f801993,4481907893
402.96500,1,25,16777215,1524370676,0,d18863e9,4481907894
1063.27500,1,25,16777215,1524370905,0,5123fb47,4481907895
342.67700,1,25,16777215,1524370944,0,616ee318,4481907896
449.78100,1,25,16777215,1524370953,0,1d8c137,4481907897
133.28400,1,25,16777215,1524370983,0,cf1f98c1,4481907919
848.06500,1,25,16777215,1524370985,0,92da47e2,4481907920
408.08000,1,25,16777215,1524371000,0,93611e48,4481907921
1789.96300,1,25,16777215,1524371049,0,612f1c5e,4481907922
1326.49800,1,25,16777215,1524371053,0,fdbe7c2e,4481907923
1495.27000,1,25,16777215,1524371117,0,eb5d467,4481907926
1758.95200,5,25,16711680,1524371172,0,a8854634,4481907927
963.83100,1,25,16777215,1524371201,0,d115560a,4481907928
335.62200,1,25,16777215,1524371245,0,bf9d9a1a,4481907929
184.43000,1,25,16777215,1524371259,0,f89c3363,4481907930
232.31300,1,25,16777215,1524371277,0,c164e03,4481907931
20.91500,1,25,16777215,1524371279,0,b19f91f1,4481907932
393.25200,1,25,16777215,1524371321,0,bf9d9a1a,4481907933
358.90700,1,25,16777215,1524371345,0,3a7b7c4a,4481907934
563.32200,1,25,16777215,1524371361,0,f8faf96d,4481907935
1521.58200,1,25,16777215,1524371362,0,ae7fc7e5,4481907936
594.54500,1,25,16777215,1524371522,0,bf9d9a1a,4481907941
303.56500,1,25,16777215,1524371523,0,f81c7bdc,4481907942
1901.91700,1,25,16777215,1524371524,0,eb5d467,4481907943
76.00000,1,25,16777215,1524371538,0,cbde5858,4481907944
770.00400,1,25,16777215,1524371598,0,6dcd26a3,4481907946
573.75200,1,25,16777215,1524371617,0,c164e03,4481907947
843.40000,5,25,16711680,1524371759,0,273a5a2e,4481907949
504.42300,1,25,16777215,1524371788,0,e88e8889,4481907951
1668.72300,5,25,13434624,1524371837,0,968c975f,4481907953
0.88300,1,25,16777215,1524371886,0,6a42a571,4481907954
6.82100,1,25,16777215,1524371962,0,6e5f0896,4481907955
1042.24900,1,25,16777215,1524371962,0,cac73d96,4481907956
41.13500,1,25,16777215,1524371971,0,e1397d75,4481907957
1035.79400,1,25,16777215,1524371993,0,bf9d9a1a,4481907958
1422.39100,1,25,16777215,1524372028,0,3007ec08,4481907959
1178.87600,1,25,16777215,1524372115,0,c164e03,4481907961
1546.07700,1,25,16777215,1524372137,0,84e0fa18,4481907962
151.96200,1,25,16777215,1524372160,0,26029e2b,4481907964
1973.60400,1,25,16777215,1524372161,0,860564fc,4481907965
368.71700,1,25,16777215,1524372163,0,da08d3f9,4481907966
654.62000,1,25,8700107,1524372266,0,ca1a5831,4481907968
1637.86000,1,25,16711680,1524372278,0,b1b5ca77,4481907969
2030.61700,1,25,16777215,1524372290,0,d197c413,4481907971
1920.75200,1,25,16777215,1524372332,0,fae9b811,4481907973
1753.08200,5,25,16707842,1524372384,0,5d2171c2,4481907975
1712.44900,1,25,16777215,1524372415,0,6aed98fb,4481907976
92.73600,1,25,16777215,1524372504,0,9c7133de,4481907977
62.95400,5,25,14811775,1524372513,0,1d8cb90a,4481907978
617.23500,1,25,16777215,1524372551,0,e92461b0,4481907979
1035.16800,1,25,16777215,1524372559,0,94aaab1a,4481907980
671.59400,1,25,16777215,1524372638,0,57ba158,4481907984
858.97400,1,25,16777215,1524372706,0,da08d3f9,4481907985
1508.94400,1,25,16777215,1524372748,0,ead053c1,4481907987
387.84500,1,25,16777215,1524372804,0,3e2414e8,4481907988
6.43100,1,25,16777215,1524372896,0,bf8f1c27,4481907990
15.35200,5,25,16777215,1524372921,0,bf8f1c27,4481907991
1335.84700,1,25,8700107,1524372953,0,ca1a5831,4481907992
2019.61600,1,25,16777215,1524373074,0,f8faf96d,4481907994
576.67700,1,25,15138834,1524373106,0,e8cfd3f8,4481907995
1493.85900,1,25,16777215,1524373114,0,dea74105,4481907996
1916.80600,1,25,16777215,1524373132,0,f85d2e9f,4481907997
